		ремонт(1;1.0), производитель телефонов(1;1.0), производитель планшетов(1;1.0)
Починить сабвуфер в домашнем кинотеатре. KEF PSW2010		Ремонт цифровой техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		производитель наушников(1;1.0), аудио(1;1.0), ремонт(1;1.0)
Отремонтировать игровые наушники		Ремонт цифровой техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		ремонт(1;1.0), аудио(1;1.0)
Ноутбук ASUS. Обслуживание.Семеновская		Ремонт цифровой техники
	BAD found-wrong	Компьютерная помощь -> Ремонт компьютеров и ноутбуков = 1.000
		компьютер(1;1.0), производитель электроники(1;1.0), производитель телефонов(1;1.0), производитель наушников(1;1.0), производитель смарт-часов(1;1.0), производитель планшетов(1;1.0), гаджет(1;1.0)
Заменить стекло на iPad 2		Ремонт цифровой техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		гаджет(1;1.0), замена(1;1.0), glass(1;1.0)
Подключить к новому аудио ресиверу компоненты домашнего кинотеатра		Ремонт цифровой техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		подключение(1;1.0)
Ремонт радиостанции Yaesu v-6		Ремонт цифровой техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		ремонт(1;1.0)
Отремонтировать музыкальный центр LG		Ремонт цифровой техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		производитель электроники(1;1.0), производитель телефонов(1;1.0), производитель наушников(1;1.0), производитель смарт-часов(1;1.0), производитель тв(1;1.0), производитель планшетов(1;1.0), аудио(1;1.0), ремонт(1;1.0)
Восстановить 2-3 дорожки на плате		Ремонт цифровой техники
	BAD found-wrong	Ремонт цифровой техники -> Планшеты и телефоны = 1.000
		восстановление(1;1.0)
Починить цифровой фотоаппарат		Ремонт цифровой техники
